name,category,calories,protein,carbs,fat,fiber,standardUnit
ขนมเบื้องไทย ไส้เค็ม (โบราณ),single_dish,138.19,2.75,14.73,7.58,0,ชิ้น (กลาง)
ขนมเบื้องไทย ไส้หวาน (โบราณ),single_dish,154.1,3.74,19.35,6.86,0,ชิ้น (กลาง)
ขนมปลากริมไข่เต่า,single_dish,408.74,3.92,50.25,21.34,3.3,ถ้วยตวง
ขนมปังกรอบทาเนยโรยน้ำตาล,single_dish,184.45,4.75,22.68,8.3,1.92,ถ้วยตวง
ขนมปังทามาการีนโรยน้ำตาล,single_dish,166.73,2.45,23.92,6.8,0.73,ถ้วยตวง
ขนมปังไส้กรอก / ฮอทดอก + ขนมปัง,single_dish,126.61,4.79,10.77,7.15,0.49,ชิ้น (เล็ก)
ขนมเปียก,single_dish,296.95,1.5,66.81,2.63,0.78,ถ้วยตวง
ขนมเปียกปูน,single_dish,325.51,2.79,76.24,1.05,1.4,ถ้วยตวง
ขนมเปี๊ยะไส้ถั่วดำ,single_dish,460.59,12.22,70.87,14.25,4.69,ถ้วยตวง
ขนมผักกาดผัดใส่ไข่,single_dish,207.25,5.29,23,10.46,0,ถ้วยตวง
ขนมผิง,single_dish,216.77,0.75,43.73,4.32,0,ถ้วยตวง
ขนมฝักบัว,single_dish,774.58,6.58,134.84,23.21,0,ถ้วยตวง
ขนมฟักทอง โรยหน้ามะพร้าว,single_dish,93.13,0.81,18.35,1.83,0.82,ชิ้น (กลาง)
ขนมมัน โรยหน้ามะพร้าว,single_dish,117.69,0.67,20.74,3.56,1.49,ชิ้น (กลาง)
ขนมมาร์ชเมลโล สอดไส้ช็อกโกแลต,single_dish,17.53,0.25,2.92,0.54,0,ชิ้น (กลาง)
ขนมเม็ดขนุน,single_dish,442.28,13.42,56.25,18.18,5.11,ถ้วยตวง
ขนมลา (ภาคใต้),single_dish,127.25,0.75,20.36,4.76,0,ถ้วยตวง
ขนมลูกชุบ,single_dish,194.99,5.55,38.99,1.87,3.06,ถ้วยตวง
ขนมลูกเต๋า ไส้ถั่วผสมแห้ว,single_dish,135.5,2.74,23.43,3.43,1.1,ทัพพี
ขนมเล็บมือนาง,single_dish,89.15,1.44,11.12,4.33,0.64,ทัพพี
ขนมสาลี่,single_dish,62.64,1.52,12.82,0.59,0.19,ชิ้น (เล็ก)
ขนมใส่ไส้ / ขนมสอดไส้,single_dish,540.32,6.03,59.65,30.85,1.17,ถ้วยตวง
ขนมหน้านวล,single_dish,216.53,4.33,33.25,7.36,0.16,ถ้วยตวง
ขนมหม้อแกงไข่,single_dish,490.36,17.23,60.32,20.02,0.67,ถ้วยตวง
ขนมหม้อแกงถั่ว,single_dish,450.6,12.12,66.67,15.05,8.78,ถ้วยตวง
ขนมหม้อแกงเผือก,single_dish,496.01,9.94,70.67,19.29,1.57,ถ้วยตวง
ขนมหม่าโพ่ว (คล้ายขนมเทียน มีส่วนผสมของดอกไม้ ไม่มีไส้) (กะเหรี่ยงเมืองกาญฯ),single_dish,277.2,2.5,61.4,2.4,0.5,ถ้วยตวง
ขนมเหนียว,single_dish,199.13,2.18,45.8,0.8,0.56,ถ้วยตวง
ขนมไหว้พระจันทร์ ไส้ทุเรียน,single_dish,426.71,6.18,73.32,12.08,4.46,ถ้วยตวง
ขนมไหว้พระจันทร์ ไส้ทุเรียนหมอนทอง + ไข่ 1 ฟอง (ตรา เอสแอนด์พี),single_dish,462.06,8.5,68.44,17.14,3.93,ถ้วยตวง
ขนมไหว้พระจันทร์ ไส้พุทรา,single_dish,421.66,5.37,75.1,11.08,6.61,ถ้วยตวง
ขนมไหว้พระจันทร์ ไส้เมล็ดบัว,single_dish,470.5,6.97,70.25,17.96,2.9,ถ้วยตวง
ขนมไหว้พระจันทร์ ไส้เมล็ดบัว + ไข่,single_dish,493.15,8.12,65.51,22.07,2.34,ถ้วยตวง
ขนมไหว้พระจันทร์ ไส้โหงวยิ้ง,single_dish,550.43,13.35,58.91,29.04,3.09,ถ้วยตวง
"ขนมอบกรอบ จากข้าวเจ้า (ตรา ชินมัย, โดโซะ)",single_dish,61.02,0.52,6.74,3.55,0.11,ถ้วยตวง
ขนมอบกรอบ รสต่างๆ,single_dish,169.91,2.07,21.49,8.41,0.31,ถ้วยตวง
ขนุนจำปา สุก,single_dish,128.13,2.29,28.81,0.42,2.08,ถ้วยตวง
ขนุน ในน้ำเชื่อม บรรจุกระป๋อง,single_dish,109.23,0.56,24.38,1.05,0.93,ถ้วยตวง
ขนุน เมล็ด ดิบ,single_dish,213.65,7.7,45.09,0.27,0,ถ้วยตวง
ขนุนละมุด สุก,single_dish,121.89,1.35,28.18,0.42,0,ถ้วยตวง
ขนุน สุก,single_dish,109.84,1.62,24.85,0.44,2.26,ถ้วยตวง
ขนุนหนัง สุก,single_dish,88.23,1.48,19.94,0.29,2.24,ถ้วยตวง
ขนุน อบกรอบ,single_dish,223.83,3.51,38.82,6.06,4.42,ถ้วยตวง
ขนุน อ่อน ดิบ,single_dish,26.64,1.92,2.04,1.2,2.04,ถ้วยตวง
ขมิ้น,single_dish,56.32,1.26,11.97,0.38,0.64,ถ้วยตวง
ขมิ้นขาว ดิบ,single_dish,30.6,0.47,6.48,0.32,0,ถ้วยตวง
ขมิ้นชัน,single_dish,81.9,2.14,14.36,1.76,0.88,ถ้วยตวง
ขมิ้นชัน คั่ว,single_dish,181.82,4.76,31.89,3.92,1.96,ถ้วยตวง
ขมิ้นชัน ผง,single_dish,388.14,2.67,81.32,5.8,3.71,ถ้วยตวง
ข้าวเกรียบปากหม้อไส้หมู,single_dish,206.06,4.18,30.69,7.4,0,ถ้วยตวง
ข้าวขาหมู,single_dish,285.73,12.58,35.52,10.37,1.68,ถ้วยตวง
ข้าวคลุกกะปิ ใส่ปลาดุกฟู,single_dish,268.01,10.76,28.82,12.19,1.17,ถ้วยตวง
ข้าวซอยไก่,single_dish,303.77,11.43,17.53,20.88,3.15,ถ้วยตวง
ข้าวต้มมัดญวน ไส้ถั่วและหมู,single_dish,368.08,10.02,64.35,7.84,0.85,ถ้วยตวง
ข้าวต้มหมู,single_dish,144.74,9.34,21.36,2.44,0,ถ้วยตวง
ข้าวตอกน้ำกะทิ,single_dish,677.77,6.99,107.27,24.53,2.65,ถ้วยตวง
ข้าวตุ๋นฟักทอง 3 นาที กึ่งสำเร็จรูป ดิบ,single_dish,519.33,12.74,109.24,3.49,2.57,ถ้วยตวง
ข้าวแต๋นน้ำแตงโม,single_dish,151.17,1.56,20.65,6.93,0.46,ถ้วยตวง
ข้าวแต๋น รสสาหร่าย,single_dish,49.41,0.52,6.46,2.39,0.09,ทัพพี
ข้าวแต๋น หน้าธัญพืช,single_dish,47.71,0.77,6.18,2.22,0.21,ทัพพี
ข้าวแต๋น หน้าหมูหย็อง,single_dish,43.95,0.82,6.6,1.58,0.08,ทัพพี
ข้าวผัดกุ้ง ใส่คะน้า,single_dish,245.13,7.94,30.73,10.05,0.84,ถ้วยตวง
ข้าวผัดกุ้ง ใส่แครอท,single_dish,292.08,11.74,30.92,13.49,0.64,ถ้วยตวง
ข้าวผัดกุ้ง ใส่แครอท หอมใหญ่,single_dish,250.26,8.11,30.15,10.8,0.74,ถ้วยตวง
ข้าวผัด ใส่ไข่,single_dish,222.44,4.26,34.78,7.36,0.27,ถ้วยตวง
ข้าวผัดใส่ผัก ไม่มีเนื้อสัตว์,single_dish,237.24,4.72,39.56,6.68,2.23,ถ้วยตวง
ข้าวผัดหมู ใส่ไข่,single_dish,188.17,7.53,20.83,8.3,0,ถ้วยตวง
ข้าวผัดหมู ใส่ไข่ คะน้า,single_dish,207.33,7.25,32.27,5.47,0.57,ถ้วยตวง
ข้าวผัดหมู ใส่ไข่เป็ด,single_dish,293.29,10.94,26.4,15.99,0.66,ถ้วยตวง
ข้าวพันผัก สูตรดั้งเดิม,single_dish,170.24,9.72,19.92,5.74,2.38,ชิ้น (กลาง)
ข้าวพันผัก สูตรสุกี้,single_dish,235.55,11.5,30.27,7.61,3.17,ชิ้น (กลาง)
ข้าวมันไก่,single_dish,281.73,9.44,31.84,12.96,2.09,ถ้วยตวง
ข้าวมันไก่ทอด,single_dish,323.12,12.04,46.06,10.08,3.08,ถ้วยตวง
ข้าวมันไก่ ผสมข้าวเจ้ากับข้าวเหนียว (91:9),single_dish,271.46,12.51,36.88,8.21,0.41,ถ้วยตวง
ข้าวมันไก่ ใส่เลือดและเครื่องในไก่,single_dish,261.64,12.56,35.35,7.78,0.48,ถ้วยตวง
ข้าวเม่าทอด (กล้วยไข่),single_dish,185.61,1.79,29.39,6.76,0,ชิ้น (กลาง)
ข้าวเม่าน้ำกะทิ,single_dish,646.07,7.63,80.08,32.8,3.04,ถ้วยตวง
ข้าวราดแกงเขียวหวานไก่,single_dish,251.71,11.53,35.59,7.03,2.03,ถ้วยตวง
ข้าวราดแกงมัสมั่นเนื้อ,single_dish,224.17,12.08,34.12,4.38,0,ถ้วยตวง
ข้าวราดไข่พะโล้,single_dish,316.07,9.9,43.73,11.28,9.24,ถ้วยตวง
ข้าวราดผัดกะเพราไก่,single_dish,240.41,11.02,30.21,8.39,0,ถ้วยตวง
ข้าวราดผัดเครื่องในใส่ขิง,single_dish,225.41,5.63,29.7,9.34,0,ถ้วยตวง
ข้าวหน้าเป็ดย่าง,single_dish,238.07,9.31,33.29,7.52,3.4,ถ้วยตวง
ข้าวหมกไก่,single_dish,258.79,10.22,35.47,8.45,1.33,ถ้วยตวง
ข้าวหมกไก่ทอด,single_dish,269.43,13.82,33.78,8.78,0.57,ถ้วยตวง
ข้าวหมูกรอบ,single_dish,312.71,13.07,34.91,13.43,3.76,ถ้วยตวง
ข้าวหมูแดง,single_dish,301.44,11.1,41.71,10.02,0,ถ้วยตวง
ข้าวหมูทอด,single_dish,257.81,13.86,37.69,5.73,0,ถ้วยตวง
ข้าวเหนียวดำน้ำกะทิ,single_dish,551.81,8.64,102.01,12.13,5.74,ถ้วยตวง
ข้าวเหนียวปิ้ง ไส้กล้วย,single_dish,368.79,4.4,77.56,4.55,2.46,ถ้วยตวง
ข้าวเหนียวปิ้ง ไส้เผือก,single_dish,391.79,4.4,77.48,7.14,2.04,ถ้วยตวง
ข้าวเหนียวปิ้ง ไส้มัน,single_dish,395.4,3.85,79.99,6.67,0,ถ้วยตวง
ข้าวเหนียวสังขยา,single_dish,445.62,7.16,83.42,9.26,0.38,ถ้วยตวง
ข้าวเหนียวหน้ากุ้ง,single_dish,548.08,7.23,106.23,10.47,1.67,ถ้วยตวง
ขี้เหล็ก ดอก ดิบ,single_dish,74.41,3.15,14.96,0.22,7.25,ถ้วยตวง
ขี้เหล็ก ใบ ดิบ,single_dish,59.78,4.53,9.37,0.47,3.59,ถ้วยตวง
ขี้เหล็ก ใบและยอด ดิบ,single_dish,64.38,5.7,8.07,1.04,4.14,ถ้วยตวง
ขี้เหล็ก ใบและยอด ต้ม,single_dish,40.27,3.61,4.94,0.68,4.48,ถ้วยตวง
ขี้เหล็ก ยอดอ่อน ดิบ,single_dish,48,3.31,7.18,0.67,0,ถ้วยตวง
เขียด รวมกระดูก ดิบ,single_dish,104.8,19.78,0.52,2.62,0,ถ้วยตวง
เขียด รวมกระดูก แห้ง,single_dish,224.22,43.88,1.63,4.69,0,ถ้วยตวง
ไข่เจียวชะอม / ชะอมชุบไข่ทอด,single_dish,415.79,15.77,6.11,36.47,1.75,ถ้วยตวง
ไข่เจียวดอกขจร / ดอกขจรชุบไข่ทอด,single_dish,282.02,9.93,7.03,23.8,2.42,ถ้วยตวง
ไข่เจียวตำลึง / ตำลึงชุบไข่ทอด,single_dish,274.3,9.39,3.93,24.55,0.89,ถ้วยตวง
ไข่ดาวราดซอส,single_dish,413.96,10.43,29.66,28.18,0.35,ชิ้น (กลาง)
ไข่ดาวราดซอส ใส่เนื้อไก่,single_dish,338.28,16.24,23.26,20.03,0.66,ชิ้น (กลาง)
ไข่ต้มราดซอส,single_dish,141.86,9.69,9.78,7.11,0.42,ชิ้น (กลาง)
ไข่พะโล้,single_dish,430.61,17.29,14.99,33.5,0.27,ถ้วยตวง
ครองแครงกรอบเค็ม,single_dish,398.11,5.25,50.18,19.6,2.13,ถ้วยตวง
ครองแครงสด,single_dish,772.34,8.12,82.57,45.51,0.62,ถ้วยตวง
ครัวซอง ไข่ เนยแข็ง,single_dish,128.15,4.23,9.43,8.17,0,ถ้วยตวง
ครัวซอง ไข่ เนยแข็ง เบคอน,single_dish,135.01,5.28,7.7,9.23,0,ถ้วยตวง
ครัวซอง ไข่ เนยแข็ง ไส้กรอก,single_dish,129.35,5.08,6.68,9.15,0.76,ถ้วยตวง
ครัวซอง ไข่ เนยแข็ง แฮม,single_dish,124.31,5.23,4.97,9.28,0,ถ้วยตวง
ครัวซอง เนย,single_dish,170.1,3.44,19.24,8.82,1.09,ถ้วยตวง
ครัวซอง เนยแข็ง,single_dish,173.42,3.86,19.74,8.78,1.09,ถ้วยตวง
ควินิน ดอก ดิบ,single_dish,72.98,3.79,13.3,0.51,0,ถ้วยตวง
คอร์นไซรับ,single_dish,828.69,0,205.97,0.54,0,ถ้วยตวง
คั่วกบ,single_dish,99.13,18.45,4.4,0.86,1.48,ถ้วยตวง
คั่วกบใส่บวบกลม,single_dish,59,7.83,6.02,0.4,1.76,ถ้วยตวง
คั่วกบใส่หน่อไม้ดอง,single_dish,59.4,9.85,3.83,0.52,1.65,ถ้วยตวง
คั่วกลิ้งหมู,single_dish,354.9,33.37,25.61,13.22,6.33,ถ้วยตวง
คั่วกลิ้งหมู เค็มน้อย,single_dish,373.68,23.57,22.7,20.96,3.75,ถ้วยตวง
คั่วกลิ้งหมู เค็มมาก,single_dish,260.12,29.25,24.46,5.03,2.93,ถ้วยตวง
คั่วกลิ้งหมู ใส่กะทิ,single_dish,286.09,33.55,12.62,11.27,0.64,ถ้วยตวง
คั่วขนุน ใช้น้ำมันหมู,single_dish,902.9,11.58,26.85,83.24,4.17,ถ้วยตวง
คั่วขนุนใส่หมูสับ,single_dish,154.7,6.57,7.26,11.04,3.66,ถ้วยตวง
คั่วขนุนใส่หมูสามชั้น,single_dish,288.53,11.11,13.09,21.3,3,ถ้วยตวง
คั่วไข่ไก่,single_dish,96.24,9.17,1.94,5.75,0.34,ถ้วยตวง
คั่วไข่มดแดง,single_dish,150.98,12.26,12.92,5.58,0.04,ถ้วยตวง
คั่วจิ้งหรีดใส่ไข่,single_dish,219.37,19.82,4.01,13.79,2.47,ถ้วยตวง
คั่วเนื้อ,single_dish,273.22,17.26,3.29,21.22,1.51,ถ้วยตวง
คั่วเนื้อใส่ผักกาดขาว,single_dish,183.54,12.24,1.57,14.26,1.6,ถ้วยตวง
คั่วเนื้อใส่มะเขือเปราะ,single_dish,178.25,11.05,3.36,13.4,1.29,ถ้วยตวง
คัสตาร์ดไข่ อบ,single_dish,247.46,11.8,25.85,10.76,0,ถ้วยตวง
คุกกี้เลมอเนีย,single_dish,112.86,1.81,17.77,3.84,0.44,ชิ้น (กลาง)
เค็มบักนัด / เค็มหมากนัด / เค็มสับปะรด,single_dish,83.68,1.36,12.88,2.97,0,ถ้วยตวง
เครื่องเมี่ยงคำ ไม่รวมน้ำจิ้ม,single_dish,235.25,7.8,10.19,18.14,5.4,ถ้วยตวง
เครื่องเมี่ยงคำ รวมน้ำจิ้ม,single_dish,400.25,11.1,40.48,21.55,7.6,ถ้วยตวง
โคนใส่ไอศกรีม ชนิดเวเฟอร์,single_dish,20.53,0.41,3.95,0.35,0.15,ชิ้น (กลาง)
โคลสลอว์,single_dish,168.8,4.8,19.4,8,0,ถ้วยตวง
ฆูลากูนิง / แกงเหลืองใส่กะทิ,single_dish,409.06,11.18,15.8,33.46,4.6,ถ้วยตวง
งา ขี้ม่อน คั่ว (น่อง) (กะเหรี่ยงเมืองกาญฯ),single_dish,614.7,18.1,31.4,46.3,29.8,ถ้วยตวง
งูสิง / งูเห่าตะลาน รวมกระดูก ดิบ,single_dish,140.01,32.52,1.4,0.48,0,ถ้วยตวง
งูเห่า แช่แข็ง,single_dish,197.66,44.3,0,2.27,0,ถ้วยตวง
งูเห่า แห้ง,single_dish,272.64,48.78,15.55,1.7,0,ถ้วยตวง
จอผักกาด,single_dish,135.8,11.63,4.87,7.76,1.93,ถ้วยตวง
จอผักกาด ไม่ใส่ปลาร้า,single_dish,122.82,5.99,10.64,6.25,2.29,ถ้วยตวง
จอผักกาด ใส่ถั่วเน่า,single_dish,183.04,9.39,11.02,11.27,2.2,ถ้วยตวง
จั๊กจั่น,single_dish,125.24,19.36,4.27,3.41,0,ถ้วยตวง
จันทน์เทศ เมล็ด บด,single_dish,634.88,6.77,57.18,42.12,24.13,ถ้วยตวง
จิก ยอดอ่อน ดิบ,single_dish,11.24,0.81,1.85,0.07,0,ถ้วยตวง
จิ้งหรีด ลวก,single_dish,123.66,14.8,3.95,5.4,3.29,ถ้วยตวง
จิจ๊ะอีแก / แกงปลาใส่เครื่องเทศ,single_dish,731.24,19.97,82.45,35.73,2.96,ถ้วยตวง
จิโปม ตัวผู้ ทอด (รวมส่วนหัว),single_dish,72.17,4.97,0.51,5.58,0,ทัพพี
จิโปม ตัวเมีย ทอด (รวมส่วนหัว),single_dish,88.28,5.31,0.82,7.09,0,ทัพพี
จิโปม ทอด (รวมส่วนหัว),single_dish,87.83,5.65,0.15,7.18,0,ทัพพี
จิโปม ลวก,single_dish,95.23,9.73,4.33,4.33,0,ถ้วยตวง
แจ่วกบ เขียด,single_dish,308.55,56.13,14.47,2.91,4.82,ถ้วยตวง
แจ่วกุ้งฝอย,single_dish,158.41,25.18,4.48,4.42,1.69,ถ้วยตวง
แจ่วข่า,single_dish,164.13,9.42,23.14,3.77,13.52,ถ้วยตวง
แจ่วจิ้งหรีด,single_dish,178.46,16.21,15.4,5.78,7.02,ถ้วยตวง
แจ่วตั๊กแตน แมงดา,single_dish,186.82,14.14,15.83,7.44,9.51,ถ้วยตวง
แจ่วน้ำปลา น้ำปลาร้า ตัวปลาร้า,single_dish,284.68,11.62,45.89,6.07,8.3,ถ้วยตวง
แจ่วบอง (ความชื้น 30%),single_dish,414.29,48.43,36,8.51,27.27,ถ้วยตวง
แจ่วบอง (ความชื้น 57%),single_dish,307.68,15.03,49.02,5.72,8.56,ถ้วยตวง
แจ่วบอง ใส่มะเขือเทศ,single_dish,310.04,13.45,50.07,6.22,10.34,ถ้วยตวง
แจ่วปลาช่อน,single_dish,112.74,16.65,3.73,3.47,2.76,ถ้วยตวง
แจ่วปลาหางแข็งแห้ง,single_dish,194.88,26.26,10.85,5.16,4.08,ถ้วยตวง
แจ่วปลาแห้ง,single_dish,269.52,43.28,14.16,4.42,6.49,ถ้วยตวง
แจ่วพริกสด,single_dish,138.6,6.15,25.39,1.39,8.79,ถ้วยตวง
แจ่วพริกใส่ผัก,single_dish,59.54,6.47,5.7,1.21,3.89,ถ้วยตวง
แจ่วพริกแห้ง,single_dish,222.67,5.38,45.72,2.03,7.63,ถ้วยตวง
แจ่วมะเขือเทศ,single_dish,99.11,5.68,15.48,1.61,3.2,ถ้วยตวง
แจ่วเห็ดโคน,single_dish,127.36,10.56,17.43,1.71,6.25,ถ้วยตวง
แจ่วเห็ดฟาง,single_dish,83.48,6.72,11.92,0.99,5.65,ถ้วยตวง
โจ๊กกึ่งสำเร็จรูป พร้อมเครื่องปรุง,single_dish,105.54,2.98,22.71,0.31,0.26,ทัพพี
โจ๊กหมู,single_dish,127.76,3.47,15.27,5.86,0,ถ้วยตวง
ฉู่ฉี่กุ้ง,single_dish,353.28,18.95,29.43,17.75,3.96,ถ้วยตวง
ฉู่ฉี่ปลาคัง,single_dish,526.98,14.96,26.63,40.07,5.82,ถ้วยตวง
ฉู่ฉี่ปลาทูสด,single_dish,356.51,16.24,26.9,20.44,2.85,ถ้วยตวง
ฉู่ฉี่ปลาเนื้ออ่อน ใช้กะทิ,single_dish,445.38,12.17,25.84,32.59,2.25,ถ้วยตวง
ฉู่ฉี่ปลาเนื้ออ่อน ใช้นมข้นจืด,single_dish,372.43,12.87,24.72,24.67,5.28,ถ้วยตวง
ฉู่ฉี่ปลาหมอ,single_dish,293.57,12.03,10.38,22.66,3.28,ถ้วยตวง
เฉาก๊วย ชนิดเนื้อแข็ง (เนื้อล้วน),single_dish,6.47,0.07,1.55,0,0,ทัพพี
เฉาก๊วย ชนิดเนื้อนิ่ม (เนื้อล้วน),single_dish,5.85,0.04,1.42,0,0,ทัพพี
เฉาก๊วย สูตรต่างๆ,single_dish,5.44,0.05,1.31,0,0,ทัพพี
ช็อกโกแลต ค่อนข้างหวาน,single_dish,730.27,5.42,73.53,46.05,0,ถ้วยตวง
ชะโก แกะเปลือก เฉพาะเมล็ด คั่ว,single_dish,570.95,19.45,97.52,11.45,40.29,ถ้วยตวง
ชะโก เมล็ด,single_dish,509.74,17.36,87.08,10.22,35.98,ถ้วยตวง
ชะคราม ใบ ดิบ,single_dish,9.11,0.58,1.59,0.05,0.77,ถ้วยตวง
ชะคราม ใบ ลวก,single_dish,10.02,0.9,1.42,0.08,1.2,ถ้วยตวง
ชะพลู ใบ ดิบ,single_dish,13.04,0.94,2,0.14,1.56,ถ้วยตวง
ชะมวง ใบ ดิบ,single_dish,16.72,0.48,3.5,0.09,1.76,ถ้วยตวง
ชะอม ดิบ,single_dish,41.76,6.53,3.19,0.32,2.61,ถ้วยตวง
ชีสเค้ก ชนิดไม่อบ,single_dish,336.74,6.65,42.95,15.37,2.3,ถ้วยตวง
ซอเลาะ / พริกหยวกสอดไส้ปลาบด,single_dish,300.79,10.57,18.52,20.49,4.36,ถ้วยตวง
ซาโย / แกงเลียงใส่กะทิ,single_dish,334.16,9.05,19.81,24.3,4.34,ถ้วยตวง
ซาลาเปาไส้ไก่สับ ใส่ผงกะหรี่ (ฮาลาล),single_dish,199.68,3.67,37.13,4.06,0,ถ้วยตวง
ซาลาเปาไส้ไก่สับ (ฮาลาล),single_dish,190.09,6.01,32.21,4.13,0,ถ้วยตวง
ซาลาเปาไส้ครีม,single_dish,258.39,4.87,35.22,10.89,1.02,ถ้วยตวง
ซาลาเปาไส้ถั่วดำ,single_dish,148.99,6.61,28.88,0.78,2.9,ถ้วยตวง
ซาลาเปาไส้ถั่วทอง (ถั่วเขียวกะเทาะเปลือก),single_dish,271.95,5.44,39.41,10.28,2.55,ถ้วยตวง
ซาลาเปาไส้หมูแดง,single_dish,186.96,8.67,27.56,4.67,0.66,ถ้วยตวง
ซาลาเปาไส้หมูสับ,single_dish,110.45,2.93,15.91,3.9,0.9,ถ้วยตวง
ซ่าหริ่มน้ำกะทิ,single_dish,353.39,0.43,65.85,9.81,2.62,ถ้วยตวง
ซุบขนุนอ่อนใส่กบ เขียด,single_dish,88.96,10.24,3.46,3.8,2.97,ถ้วยตวง
ซุบขนุนอ่อนใส่ปลาช่อน,single_dish,92.6,8.58,4.23,4.59,3.55,ถ้วยตวง
ซุบขนุนอ่อนใส่ปลาดุก,single_dish,62.08,5.42,2.8,3.24,2.23,ถ้วยตวง
ซุบขนุนอ่อนใส่ปลาทู,single_dish,106.29,9.71,4.85,5.34,3.14,ถ้วยตวง
ซุบมะเขือเปราะ,single_dish,83.48,3.94,15.28,0.74,6.4,ถ้วยตวง
ซุบมะเขือเปราะใส่กบ เขียด,single_dish,84.79,11.52,7.95,0.77,2.91,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาช่อน,single_dish,73.36,8.58,6.36,1.51,2.4,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาดุก,single_dish,170.5,14.78,19.79,3.58,11.48,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาทู,single_dish,181.42,14.26,25.3,2.58,6.56,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาร้า ใส่น้ำน้อย,single_dish,95.64,9.95,10.98,1.33,5.25,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาร้า ใส่น้ำมาก,single_dish,159.91,10.84,13.94,6.76,4.89,ถ้วยตวง
ซุบมะเขือเปราะใส่ปลาหมอ,single_dish,89.37,7.78,8.14,2.86,2.92,ถ้วยตวง
ซุบมะเขือยาวใส่ปลาทู,single_dish,96.37,8.45,12.33,1.47,5.15,ถ้วยตวง
ซุบหน่อไม้,single_dish,63.08,5.32,8.17,1.01,0,ถ้วยตวง
ซุบหน่อไม้ดอง,single_dish,80.85,4.3,6.04,4.39,3.72,ถ้วยตวง
ซุบหน่อไม้ดองใส่กบ เขียด,single_dish,52.75,7.72,4.17,0.58,2.27,ถ้วยตวง
ซุบหน่อไม้ ใส่น้ำปลาร้า,single_dish,100.3,4.14,11.4,4.24,3.88,ถ้วยตวง
ซุบหน่อไม้ ใส่ปลาอินทรีเค็มในน้ำมัน,single_dish,117.31,7.13,16.99,2.32,3.82,ถ้วยตวง
ซุบเห็ดขอนใส่ปลาช่อน,single_dish,146.82,7.29,19.21,4.53,1.5,ถ้วยตวง
ซุบเห็ดขอนใส่ปลาทู,single_dish,180.31,10.43,21.66,5.77,1.18,ถ้วยตวง
ซุบเห็ดฟาง,single_dish,67.2,6.15,9.02,0.72,4.96,ถ้วยตวง
ซุบเห็ดฟาง ใส่ปลาทู,single_dish,124.5,13.7,12.93,1.99,4.41,ถ้วยตวง
ซุปก้อน / ผง โซเดียมต่ำ,single_dish,667.97,24.72,96.02,20.56,0.3,ถ้วยตวง
ซุปก้อน รสต้มยำ (ตรา คนอร์),single_dish,22.46,1.25,3.43,0.42,0.1,ชิ้น (กลาง)
ซุปก้อน รสต่างๆ,single_dish,20.85,1.15,2.79,0.57,0.55,ชิ้น (กลาง)
ซุปกึ่งสำเร็จรูป รสต่างๆ,single_dish,117.53,2.59,16.6,4.53,0,ทัพพี
ซุปข้น ไก่ กระป๋อง สำหรับเติมนม 1 เท่าตัว,single_dish,160.77,6.22,12.48,9.55,0.21,ถ้วยตวง
ซุปข้น ซาลารี่ กระป๋อง สำหรับเติมนม 1 เท่าตัว,single_dish,140.12,4.73,12.11,8.08,0.62,ถ้วยตวง
ซุปข้น หน่อไม้ฝรั่ง กระป๋อง สำหรับเติมนม 1 เท่าตัว,single_dish,137.12,5.27,13.66,6.82,0.62,ถ้วยตวง
ซุปข้น หน่อไม้ฝรั่ง กระป๋อง สำหรับเติมน้ำ 1 เท่าตัว,single_dish,74,1.91,8.9,3.42,0.41,ถ้วยตวง
ซุปข้น หอมใหญ่ กระป๋อง สำหรับเติมนม 1 เท่าตัว,single_dish,154.16,5.66,15.3,7.81,0.62,ถ้วยตวง
ซุปข้น เห็ด กระป๋อง สำหรับเติมนมไขมันต่ำ 1 เท่าตัว,single_dish,135.87,4.96,12.1,7.52,0.63,ถ้วยตวง
ซุปผงปรุงรส (ตรา รสดี),single_dish,234.71,16.75,30.26,5.18,0.9,ถ้วยตวง
ซุปฟัก,single_dish,20.32,5.08,0,0,0,ถ้วยตวง
ซุปมะเขือ,single_dish,68.1,7.6,4.7,2.1,2.8,ถ้วยตวง
ซุปหางวัว (ฮาลาล),single_dish,28.02,2.78,1.55,1.19,0,ทัพพี
ซุปหูฉลาม,single_dish,67.41,11.46,4.48,0.4,0.67,ถ้วยตวง
เซลารี่ ดิบ,single_dish,9.38,0.4,1.72,0.1,0.93,ถ้วยตวง
เซลารี่ ต้ม,single_dish,12.46,0.5,2.4,0.1,0.96,ถ้วยตวง
แซนด์วิชสเปรด,single_dish,959.2,2.12,40.4,87.68,0,ถ้วยตวง
แซนด์วิชไส้ไก่,single_dish,164.59,7.36,14.43,8.6,0.97,ถ้วยตวง
แซนด์วิชไส้ไก่ทอดกรอบ ใส่ผักกาด มะเขือเทศ มายองเนส,single_dish,165.4,6.56,16.44,8.15,0.84,ถ้วยตวง
